Id;Crea_Maj;Date
230921;1;2009-09-22
230923;1;2010-11-16
230924;1;2010-12-06
230925;1;2011-04-22
230931;1;2012-02-22
230940;1;2011-06-17
230953;1;2014-12-05
230954;1;2011-01-25
230986;1;2006-04-25
230987;1;2006-04-26
231067;1;2006-01-23
231121;1;2013-03-04
231122;1;2012-06-26
231123;1;2012-10-24
231127;1;2014-06-11
231128;1;2011-04-08
231129;1;2012-01-26
231154;1;2014-06-18
231155;1;2014-06-10
231651;1;2012-01-25
231798;1;2017-04-25
232137;1;2017-04-28
232475;1;2013-02-27
232541;1;2012-11-15
232542;1;2012-12-03
232582;1;2014-02-04
232583;1;2016-05-09
232585;1;2010-10-08
232587;1;2010-10-13
232599;1;2010-10-27
232607;1;2010-10-15
232636;1;2015-08-26
232783;1;2015-08-28
232842;1;2011-11-09
232883;1;2013-09-25
232929;1;2014-10-08
232933;1;2013-08-02
232939;1;2015-04-14
233267;1;2007-11-13
233693;1;2008-05-20
233704;1;2014-11-06
233766;1;2012-11-16
233901;1;2012-11-19
233917;1;2015-11-20
233952;1;2017-08-23
233970;1;2015-11-03
233971;1;2015-07-16
234047;1;2015-07-20
234090;1;2003-10-27
234091;1;2003-01-21
234100;1;2003-08-19
234108;1;2003-10-28
234109;1;2003-08-25
234150;1;2010-07-29
234151;1;2010-10-07
234164;1;2011-12-12
234171;1;2013-07-16
234175;1;2007-12-12
234263;1;2008-01-29
234267;1;2008-11-10
234268;1;2008-11-14
234271;1;2010-01-07
234306;1;2017-10-03
234380;1;2007-12-24
234388;1;2009-08-20
234389;1;2006-12-21
234390;1;2008-06-26
234496;1;2007-05-01
234621;1;2009-01-06
234661;1;2008-01-14
234691;1;2010-06-18
234723;1;2010-06-22
234825;1;2010-06-21
235624;1;2009-06-04
235631;1;2008-06-27
235676;1;2010-12-17
235680;1;2011-06-29
235729;1;2016-12-20
235733;1;2013-07-01
235737;1;2012-09-13
235774;1;2009-09-28
236071;1;2016-06-22
236523;1;2016-06-23
236890;1;2015-04-01
236892;1;2002-02-14
236893;1;2008-12-01
236900;1;2019-10-18
236926;1;2020-07-30
237016;1;2020-03-30
237066;1;2019-07-05
237202;1;2020-09-11
237219;1;2020-08-18
237226;1;2020-01-30
237227;1;2019-05-16
237228;1;2019-03-12
237230;1;2019-12-05
237232;1;2020-08-31
237234;1;2020-09-10
237235;1;2020-04-17
237236;1;2019-04-15
237237;1;2020-07-16
237239;1;2019-05-13
237241;1;2020-12-02
237242;1;2020-12-14
237385;1;2019-02-27
237391;1;2020-09-29
237397;1;2019-04-12
237398;1;2020-12-01
237483;1;2019-11-21
237487;1;2020-01-28
237502;1;2020-05-19
237528;1;2020-04-29
237529;1;2020-04-07
237536;1;2020-10-13
237539;1;2020-11-19
237540;1;2019-11-18
237579;1;2020-02-11
237630;1;2020-01-22
237637;1;2020-06-25
237663;1;2020-05-14
237665;1;2020-06-26
237683;1;2020-03-20
237684;1;2020-08-13
237723;1;2020-03-06
237725;1;2020-12-15
237730;1;2019-12-23
237750;1;2020-09-24
237754;1;2021-01-05
237905;1;2020-05-18
237980;1;2020-11-05
237987;1;2018-03-09
237988;1;2019-07-11
237996;1;2020-09-17
238307;1;2019-01-21
238367;1;2020-09-03
238370;1;2020-08-05
238383;1;2020-03-04
239040;1;2019-12-06
239041;1;2020-12-03
239048;1;2020-10-21
239049;1;2020-08-17
239198;1;2019-06-18
239316;1;2021-01-15
239341;1;2019-02-19
239421;1;2020-10-30
239464;1;2020-01-31
239479;1;2018-03-15
239481;1;2019-03-08
239485;1;2019-12-16
239569;1;2020-10-15
239596;1;2019-02-11
239798;1;2020-01-09
239856;1;2020-11-17
239862;1;2020-11-26
239934;1;2020-03-09
239935;1;2019-11-14
239936;1;2019-06-25
240073;1;2018-02-14
240260;1;2020-11-18
240276;1;2019-05-09
240285;1;2019-02-21
240328;1;2018-03-23
240365;1;2018-04-05
240366;1;2019-04-02
240373;1;2019-03-22
240385;1;2018-01-24
240393;1;2019-02-12
240457;1;2019-07-15
240480;1;2018-02-23
240636;1;2020-12-09
240674;1;2019-02-20
240689;1;2019-07-01
240696;1;2019-07-19
240716;1;2020-11-23
240890;1;2020-05-20
