Id;Crea_Maj;Date
17741;2;2018-12-19
17842;2;2013-03-22
18040;2;2006-05-04
18140;2;2014-03-03
18143;2;2014-03-05
18192;2;2019-07-22
18389;2;2016-09-26
18547;2;2017-01-10
18985;2;2012-08-27
19025;2;1999-05-28
19044;2;2018-03-05
19111;2;2008-08-28
19158;2;2011-10-10
19366;2;2012-04-30
19410;2;2017-05-11
19414;2;2017-05-12
19418;2;2018-12-05
19526;2;2019-11-25
19654;2;2018-01-10
19662;2;2017-12-07
19689;2;2016-11-28
19699;2;2016-08-24
19889;2;2003-03-11
19953;2;2007-11-29
20091;2;2017-04-18
20129;2;2019-04-26
20283;2;2017-07-31
20820;2;2017-05-17
20844;2;2017-04-13
21168;2;2017-04-14
21794;2;2017-04-19
24326;2;2012-02-03
24329;2;2019-09-06
24340;2;2019-09-12
24344;2;2019-09-13
24351;2;2019-09-19
24450;2;2019-11-13
24487;2;2020-06-24
24525;2;2012-02-01
24591;2;2008-04-28
24641;2;2013-06-13
24686;2;2013-05-23
24797;2;2013-06-28
24835;2;2017-02-27
25072;2;2012-02-14
25279;2;2020-06-29
25363;2;2008-08-27
25391;2;2021-01-07
25431;2;2013-08-05
25448;2;2018-02-02
25481;2;2021-01-29
25583;2;2019-09-23
26147;2;2002-04-30
26222;2;2003-09-01
26256;2;2003-08-20
26278;2;2019-11-22
26400;2;2001-10-03
26401;2;2001-05-02
26686;2;2019-02-15
26897;2;2013-04-05
26981;2;2012-04-27
27095;2;2019-12-24
27815;2;2012-12-28
28235;2;2012-03-13
28664;2;2010-04-26
29027;2;2010-04-22
29557;2;2015-09-01
30099;2;2019-03-28
30100;2;2008-01-08
30120;2;2019-10-07
30127;2;2019-10-08
30175;2;2019-12-06
30185;2;2008-01-07
30264;2;2020-04-07
30302;2;2020-04-20
30325;2;2019-11-14
30330;2;2019-12-12
30342;2;2019-09-30
30361;2;2019-09-26
30372;2;2017-06-09
30438;2;2019-02-12
30798;2;2002-10-02
30896;2;2003-11-13
30906;2;2016-08-10
30907;2;2003-11-17
30921;2;2019-04-05
30923;2;2020-08-21
30924;2;2020-02-04
30930;2;2019-04-29
30933;2;2021-02-01
30937;2;2020-09-18
30945;2;2019-12-20
30965;2;2019-09-25
30968;2;2020-07-16
30972;2;2019-05-14
30973;2;2019-05-15
30974;2;2020-01-15
30978;2;2019-09-24
30993;2;2019-04-12
30994;2;2019-05-20
30996;2;2019-10-16
30999;2;2019-07-05
31045;2;2019-11-19
31049;2;2020-06-30
31050;2;2019-02-19
31053;2;2020-08-17
31060;2;2019-07-11
31065;2;2020-07-13
31066;2;2020-01-28
31087;2;2020-10-13
31102;2;2020-08-04
31116;2;2020-07-30
31119;2;2020-12-15
31120;2;2020-12-03
31122;2;2019-07-29
31124;2;2020-12-07
31125;2;2020-12-01
31128;2;2020-08-24
31145;2;2020-01-21
31158;2;2018-03-21
31430;2;2019-11-04
31498;2;2019-10-21
31505;2;2020-01-30
31508;2;2020-02-10
31554;2;2019-04-10
31578;2;2019-05-27
31593;2;2020-12-16
31672;2;2020-10-01
31709;2;2020-11-04
31712;2;2021-02-02
32106;2;2019-06-06
32154;2;2019-10-29
32230;2;2020-05-26
32231;2;2020-12-22
32252;2;2019-06-13
32352;2;2021-01-11
32391;2;2019-10-22
32396;2;2019-10-30
32437;2;2020-05-19
32439;2;2020-12-08
32440;2;2018-05-23
32548;2;2019-12-10
32557;2;2020-06-26
32588;2;2020-12-12
32594;2;2020-12-14
32618;2;2020-06-03
32646;2;2018-10-23
32724;2;2020-04-03
32880;2;2020-11-02
32881;2;2020-11-23
32882;2;2020-11-26
32892;2;2020-02-28
33047;2;2019-11-18
34342;2;2020-05-20
35447;2;2018-10-10
35468;2;2020-08-26
35478;2;2020-09-02
35499;2;2019-10-04
35569;2;2019-11-07
36160;2;2019-07-19
36399;2;2020-07-15
37164;2;2019-10-18
37376;2;2019-05-16
