Id;Crea_Maj;Date
44953;1;2020-03-09
45006;1;2018-01-15
45300;1;2019-03-08
45498;1;2020-01-31
45600;1;2018-05-29
45746;1;2020-01-30
45838;1;2018-04-24
46053;1;2019-03-18
46072;1;2020-08-12
46083;1;2020-07-10
46234;1;2018-01-10
46428;1;2018-03-15
46679;1;2020-12-09
46761;1;2019-02-11
46963;1;2019-07-12
47172;1;2019-08-09
47664;1;2018-12-13
47730;1;2019-03-21
47736;1;2019-04-02
48363;1;2019-11-19
48466;1;2020-02-25
48495;1;2020-03-02
48953;1;2019-06-11
49150;1;2018-10-08
49389;1;2020-01-15
50056;1;2020-05-29
50355;1;2019-04-01
50449;1;2019-10-14
50493;1;2018-01-11
50619;1;2020-03-06
50622;1;2019-07-15
50690;1;2019-10-18
50881;1;2018-04-11
50917;1;2020-09-24
51209;1;2020-01-29
51227;1;2018-03-02
51298;1;2020-02-13
52509;1;2018-04-26
52791;1;2019-06-20
53527;1;2019-05-10
53566;1;2019-04-04
53681;1;2021-02-02
53686;1;2021-01-08
53738;1;2019-02-28
54185;1;2019-12-19
55548;1;2019-12-04
55690;1;2019-06-12
56020;1;2018-03-01
56032;1;2018-04-05
56045;1;2020-10-13
56178;1;2019-04-10
56251;1;2019-08-06
56840;1;2020-01-09
57191;1;2019-07-26
57288;1;2018-05-03
57554;1;2020-07-15
58243;1;2020-12-15
58336;1;2020-11-16
58338;1;2019-02-05
58471;1;2019-07-04
58587;1;2018-03-26
58697;1;2018-05-04
58724;1;2018-04-19
58776;1;2018-05-17
60427;1;2019-11-14
60512;1;2019-10-29
60548;1;2019-09-27
61482;1;2018-10-12
61701;1;2019-05-03
61859;1;2020-10-22
61969;1;2020-09-23
62060;1;2019-01-11
62538;1;2020-03-25
63622;1;2020-07-01
64017;1;2021-01-22
64062;1;2019-05-07
66696;1;2019-06-06
67228;1;2020-12-21
68556;1;2020-11-20
69135;1;2019-10-16
70289;1;2020-01-21
70609;1;2019-09-18
72008;1;2018-05-31
72988;1;2021-01-26
74000;1;2021-01-18
74074;1;2018-05-16
74085;1;2018-04-04
74145;1;2018-02-28
75384;1;2018-01-19
0;2;2019-07-30
2;2;2019-07-23
3;2;2011-05-03
4;2;2019-11-04
6;2;2004-10-12
8;2;2004-06-30
12;2;2019-09-16
15;2;2019-07-31
17;2;2019-11-05
19;2;2019-07-22
23;2;2019-07-18
28;2;2015-02-27
31;2;2012-03-20
32;2;2012-09-26
39;2;2019-12-09
66;2;2011-05-09
69;2;2019-01-22
75;2;2019-07-08
93;2;2019-05-22
102;2;2019-12-02
132;2;2006-04-20
134;2;2017-03-16
138;2;2019-11-29
139;2;2015-08-18
140;2;2012-08-01
145;2;2007-06-19
147;2;2007-09-10
157;2;2014-09-29
177;2;2019-12-10
187;2;2019-06-12
193;2;2019-12-03
227;2;2006-11-10
262;2;2006-06-21
281;2;2008-02-22
299;2;2007-01-03
300;2;2013-03-27
301;2;2007-03-07
304;2;2006-11-24
310;2;2007-04-06
314;2;2019-09-18
320;2;2014-07-24
329;2;2019-02-26
331;2;2019-11-25
334;2;2020-06-17
358;2;2019-11-26
375;2;2020-06-25
390;2;2019-04-11
402;2;2000-04-06
404;2;1999-07-20
408;2;2012-02-21
409;2;2001-08-29
415;2;2011-01-27
424;2;2006-10-10
432;2;2019-08-01
436;2;2019-07-12
437;2;2020-01-02
439;2;2019-07-16
442;2;2019-02-01
448;2;2015-02-26
458;2;2011-05-30
459;2;2015-04-24
463;2;1999-07-21
508;2;1999-09-28
509;2;2012-05-25
513;2;2007-10-26
523;2;2015-09-17
525;2;1999-12-03
530;2;2012-04-23
535;2;2016-03-30
546;2;2007-06-25
555;2;2019-07-19
567;2;1999-12-23
573;2;2001-10-02
584;2;2019-07-25
585;2;2015-08-20
592;2;2019-06-06
594;2;1999-07-01
596;2;1999-07-28
603;2;2019-07-26
612;2;2019-10-23
613;2;2019-07-17
616;2;2010-12-13
621;2;2019-09-13
638;2;2008-04-01
644;2;2013-01-29
645;2;2019-02-22
672;2;2004-12-07
673;2;2007-11-08
687;2;2003-10-23
689;2;2010-10-21
696;2;2007-03-02
702;2;2019-01-29
710;2;2000-04-20
723;2;2016-11-02
728;2;2008-04-02
757;2;2019-09-11
762;2;1999-10-11
773;2;2013-03-26
777;2;2019-07-15
